timestamp,open,high,low,close,volume
2026-08-26T14:00:00Z,212.64,212.67,210.193,210.515,4.80924e+06
2026-08-26T15:00:00Z,211.16,211.53,210.6,210.615,4.27582e+06
2026-08-26T16:00:00Z,209.915,209.92,209.7,209.74,133453
2026-08-26T17:00:00Z,209.87,210.63,209.71,210.56,4.47209e+06
2026-08-26T18:00:00Z,210.555,211.17,210.15,211.06,6.44104e+06
2026-08-26T19:00:00Z,211.051,211.33,209.23,209.95,1.55922e+07
2026-08-27T14:00:00Z,225.46,226.31,224.22,225.82,7.14837e+06
2026-08-27T15:00:00Z,226.455,226.46,226.38,226.43,26563
2026-08-27T16:00:00Z,227.51,227.52,227.37,227.44,64211
2026-08-27T17:00:00Z,229.576,230.47,228.25,228.26,1.1917e+07
2026-08-27T18:00:00Z,228.27,228.355,225.65,225.752,1.13449e+07
2026-08-27T19:00:00Z,226.13,228.98,225.61,228.05,1.72854e+07
2026-08-28T14:00:00Z,225.25,226.91,223.25,226.742,1.61529e+07
2026-08-28T15:00:00Z,226.76,226.79,221.04,221.335,1.45128e+07
2026-08-28T16:00:00Z,221.345,221.385,219.76,219.79,1.32678e+07
2026-08-28T17:00:00Z,219.785,219.84,217.89,219.143,1.18324e+07
2026-08-28T18:00:00Z,219.38,219.447,216.81,217.36,9.14829e+06
2026-08-28T19:00:00Z,217.36,218.18,216.92,217.54,1.41394e+07
2026-08-31T14:00:00Z,218.88,219.88,218.4,219.81,3.1267e+06
2026-08-31T15:00:00Z,219.75,220.54,219.12,219.49,6.18996e+06
2026-08-31T16:00:00Z,219.5,220.29,219.1,220.18,4.27741e+06
2026-08-31T17:00:00Z,220.19,220.26,219.13,219.605,4.00956e+06
2026-08-31T18:00:00Z,219.61,219.75,217.71,218.57,6.57773e+06
2026-08-31T19:00:00Z,218.6,221.3,218.58,220.88,1.03961e+07
2026-09-01T14:00:00Z,218.16,218.285,217.86,217.955,71450
2026-09-01T15:00:00Z,218.045,220.41,217.7,220.25,6.58618e+06
2026-09-01T16:00:00Z,219.335,219.375,219.315,219.315,7784
2026-09-01T17:00:00Z,219.68,219.69,217.78,218,4.1524e+06
2026-09-01T18:00:00Z,217.75,217.875,217.75,217.83,64788
2026-09-01T19:00:00Z,217.32,217.91,216.64,217.54,7.35888e+06
2026-09-02T14:00:00Z,221.46,223.17,221.16,222.915,6.8864e+06
2026-09-02T15:00:00Z,224.05,227.95,223.93,227.61,1.68203e+07
2026-09-02T16:00:00Z,227.6,227.82,225.52,225.777,9.59204e+06
2026-09-02T17:00:00Z,225.93,225.957,224.46,224.67,6.03906e+06
2026-09-02T18:00:00Z,224.68,225.345,224.28,224.505,5.86514e+06
2026-09-02T19:00:00Z,224.5,224.85,223.73,224.4,8.63233e+06
2026-09-03T14:00:00Z,228.18,228.97,225.95,226.1,8.63056e+06
2026-09-03T15:00:00Z,227.081,228.04,226.782,227.79,2.14448e+06
2026-09-03T16:00:00Z,227.58,227.67,227.58,227.63,20155
2026-09-03T17:00:00Z,227.55,227.89,227.07,227.88,1.58298e+06
2026-09-03T18:00:00Z,229.805,230.1,229.28,229.63,2.67334e+06
2026-09-03T19:00:00Z,229.445,229.69,228.33,228.4,7.50338e+06
2026-09-04T14:00:00Z,234.23,234.38,233.34,233.45,385681
2026-09-04T15:00:00Z,231.387,232.059,231.03,231.105,2.73787e+06
2026-09-04T16:00:00Z,231.03,232.235,230.51,231.57,6.79808e+06
2026-09-04T17:00:00Z,231.57,231.65,230.07,230.265,5.38179e+06
2026-09-04T18:00:00Z,230.26,230.695,229.9,230.605,4.78869e+06
2026-09-04T19:00:00Z,229.96,229.98,229.9,229.92,41692
2026-09-08T14:00:00Z,229.58,229.71,226.77,227.055,1.09177e+07
2026-09-08T15:00:00Z,227.06,227.8,226.07,226.26,9.02982e+06
2026-09-08T16:00:00Z,226.27,226.48,225.55,225.75,6.4643e+06
2026-09-08T17:00:00Z,225.75,226.37,225.46,225.98,3.71938e+06
2026-09-08T18:00:00Z,225.766,226.4,225.25,225.675,4.39151e+06
2026-09-08T19:00:00Z,225.68,225.9,224.85,225.78,8.35537e+06
2026-09-09T14:00:00Z,224.855,225.39,223.55,224.385,6.24391e+06
2026-09-09T15:00:00Z,224.47,224.82,223.51,224.412,4.32178e+06
2026-09-09T16:00:00Z,224.45,224.51,223.69,224.06,2.95098e+06
2026-09-09T17:00:00Z,224.05,224.49,223.905,224.235,2.21845e+06
2026-09-09T18:00:00Z,224.091,224.12,224.09,224.11,9313
2026-09-09T19:00:00Z,223.675,224.375,223.46,223.7,6.67416e+06
2026-09-10T14:00:00Z,217.4,219.06,217.29,218.145,8.8923e+06
2026-09-10T15:00:00Z,218.15,219,217.8,218.78,4.27456e+06
2026-09-10T16:00:00Z,218.8,219.19,217.53,218.75,5.53096e+06
2026-09-10T17:00:00Z,218.76,219.13,218.12,218.371,3.23331e+06
2026-09-10T18:00:00Z,218.35,218.53,217.825,218.231,2.85253e+06
2026-09-10T19:00:00Z,218.23,218.94,217.69,218.4,6.71633e+06
2026-09-11T14:00:00Z,221.62,222,219.3,219.47,8.37354e+06
2026-09-11T15:00:00Z,219.45,220.575,219.362,219.685,4.72408e+06
2026-09-11T16:00:00Z,219.68,219.97,218.65,219.105,3.57587e+06
2026-09-11T17:00:00Z,219.11,219.43,218.9,219.145,2.7437e+06
2026-09-11T18:00:00Z,219.14,220.01,219.03,219.35,3.2963e+06
